STATN	REG_ID	YEAR	MONTH	Depth_interval	mean	count
BY5 BORNHOLMSDJ	135402	1998	1	>= 80.0 m	0.39	1
BY5 BORNHOLMSDJ	135402	1998	2	>= 80.0 m	0.245	1
BY5 BORNHOLMSDJ	135402	1998	3	>= 80.0 m	0.715	2
BY5 BORNHOLMSDJ	135402	1998	4	>= 80.0 m	0.335	1
BY5 BORNHOLMSDJ	135402	1998	6	>= 80.0 m	-0.3715866666666667	2
BY5 BORNHOLMSDJ	135402	1998	7	>= 80.0 m	-0.17672000000000004	1
BY5 BORNHOLMSDJ	135402	1998	8	>= 80.0 m	-1.16688	1
BY5 BORNHOLMSDJ	135402	1998	9	>= 80.0 m	-1.36884	1
BY5 BORNHOLMSDJ	135402	1998	10	>= 80.0 m	-0.7350400000000001	1
BY5 BORNHOLMSDJ	135402	1998	11	>= 80.0 m	-1.1501333333333332	2
BY5 BORNHOLMSDJ	135402	1998	12	>= 80.0 m	-0.29904000000000003	1
BY5 BORNHOLMSDJ	135402	1999	1	>= 80.0 m	-0.7031200000000001	1
BY5 BORNHOLMSDJ	135402	1999	2	>= 80.0 m	1.1099999999999999	1
BY5 BORNHOLMSDJ	135402	1999	3	>= 80.0 m	0.505	1
BY5 BORNHOLMSDJ	135402	1999	4	>= 80.0 m	0.43000000000000005	1
BY5 BORNHOLMSDJ	135402	1999	5	>= 80.0 m	0.29524	1
BY5 BORNHOLMSDJ	135402	1999	6	>= 80.0 m	-0.33392000000000005	1
BY5 BORNHOLMSDJ	135402	1999	7	>= 80.0 m	-0.5366133333333334	1
BY5 BORNHOLMSDJ	135402	1999	8	>= 80.0 m	-1.3314400000000002	2
BY5 BORNHOLMSDJ	135402	1999	9	>= 80.0 m	-1.9298400000000002	1
BY5 BORNHOLMSDJ	135402	1999	10	>= 80.0 m	-1.6156800000000002	1
BY5 BORNHOLMSDJ	135402	1999	11	>= 80.0 m	1.85	1
BY5 BORNHOLMSDJ	135402	1999	12	>= 80.0 m	1.8333333333333333	1
BY5 BORNHOLMSDJ	135402	2000	1	>= 80.0 m	2.61	1
BY5 BORNHOLMSDJ	135402	2000	2	>= 80.0 m	2.01	1
BY5 BORNHOLMSDJ	135402	2000	3	>= 80.0 m	1.5525	2
BY5 BORNHOLMSDJ	135402	2000	4	>= 80.0 m	0.8250000000000001	1
BY5 BORNHOLMSDJ	135402	2000	5	>= 80.0 m	0.525	1
BY5 BORNHOLMSDJ	135402	2000	6	>= 80.0 m	0.5066666666666667	1
BY5 BORNHOLMSDJ	135402	2000	7	>= 80.0 m	-0.15684	1
BY5 BORNHOLMSDJ	135402	2000	8	>= 80.0 m	-0.26160000000000005	2
BY5 BORNHOLMSDJ	135402	2000	10	>= 80.0 m	-0.6058800000000001	1
BY5 BORNHOLMSDJ	135402	2000	11	>= 80.0 m	-1.122	1
BY5 BORNHOLMSDJ	135402	2000	12	>= 80.0 m	-0.65808	1
BY5 BORNHOLMSDJ	135402	2001	1	>= 80.0 m	1.7200000000000002	1
BY5 BORNHOLMSDJ	135402	2001	2	>= 80.0 m	1.28	1
BY5 BORNHOLMSDJ	135402	2001	3	>= 80.0 m	0.29500000000000004	1
BY5 BORNHOLMSDJ	135402	2001	4	>= 80.0 m	1.34	1
BY5 BORNHOLMSDJ	135402	2001	5	>= 80.0 m	1.39	1
BY5 BORNHOLMSDJ	135402	2001	6	>= 80.0 m	0.785	1
BY5 BORNHOLMSDJ	135402	2001	7	>= 80.0 m	0.19942666666666667	2
BY5 BORNHOLMSDJ	135402	2001	8	>= 80.0 m	0.24768	1
BY5 BORNHOLMSDJ	135402	2001	10	>= 80.0 m	-1.1668800000000001	1
BY5 BORNHOLMSDJ	135402	2001	11	>= 80.0 m	-1.14444	1
BY5 BORNHOLMSDJ	135402	2001	12	>= 80.0 m	4.34	1
BY5 BORNHOLMSDJ	135402	2002	1	>= 80.0 m	2.8049999999999997	1
BY5 BORNHOLMSDJ	135402	2002	2	>= 80.0 m	1.58	1
BY5 BORNHOLMSDJ	135402	2002	3	>= 80.0 m	1.4649999999999999	1
BY5 BORNHOLMSDJ	135402	2002	4	>= 80.0 m	0.62	1
BY5 BORNHOLMSDJ	135402	2002	5	>= 80.0 m	0.33	1
BY5 BORNHOLMSDJ	135402	2002	6	>= 80.0 m	-0.03452000000000002	1
BY5 BORNHOLMSDJ	135402	2002	7	>= 80.0 m	-0.16190000000000002	2
BY5 BORNHOLMSDJ	135402	2002	8	>= 80.0 m	-1.43616	1
BY5 BORNHOLMSDJ	135402	2002	9	>= 80.0 m	-0.35856000000000005	1
BY5 BORNHOLMSDJ	135402	2002	11	>= 80.0 m	-0.65076	1
BY5 BORNHOLMSDJ	135402	2002	12	>= 80.0 m	0.76	1
BY5 BORNHOLMSDJ	135402	2003	1	>= 80.0 m	0.16499999999999998	1
BY5 BORNHOLMSDJ	135402	2003	2	>= 80.0 m	6.6	1
BY5 BORNHOLMSDJ	135402	2003	3	>= 80.0 m	5.645	1
BY5 BORNHOLMSDJ	135402	2003	4	>= 80.0 m	4.875	1
BY5 BORNHOLMSDJ	135402	2003	5	>= 80.0 m	5.875	1
BY5 BORNHOLMSDJ	135402	2003	6	>= 80.0 m	3.7649999999999997	1
BY5 BORNHOLMSDJ	135402	2003	7	>= 80.0 m	2.6775	2
BY5 BORNHOLMSDJ	135402	2003	8	>= 80.0 m	2.05	1
BY5 BORNHOLMSDJ	135402	2003	9	>= 80.0 m	2.86	1
BY5 BORNHOLMSDJ	135402	2003	10	>= 80.0 m	1.855	1
BY5 BORNHOLMSDJ	135402	2003	11	>= 80.0 m	1.795	1
BY5 BORNHOLMSDJ	135402	2003	12	>= 80.0 m	1.255	1
BY5 BORNHOLMSDJ	135402	2004	1	>= 80.0 m	1.9500000000000002	1
BY5 BORNHOLMSDJ	135402	2004	2	>= 80.0 m	1.445	1
BY5 BORNHOLMSDJ	135402	2004	3	>= 80.0 m	0.975	1
BY5 BORNHOLMSDJ	135402	2004	4	>= 80.0 m	1.31	1
BY5 BORNHOLMSDJ	135402	2004	5	>= 80.0 m	0.355	1
BY5 BORNHOLMSDJ	135402	2004	6	>= 80.0 m	0.39249999999999996	2
BY5 BORNHOLMSDJ	135402	2004	7	>= 80.0 m	0.195	1
BY5 BORNHOLMSDJ	135402	2004	8	>= 80.0 m	0.040159999999999994	1
BY5 BORNHOLMSDJ	135402	2004	9	>= 80.0 m	-0.017079999999999984	1
BY5 BORNHOLMSDJ	135402	2004	10	>= 80.0 m	0.08	1
BY5 BORNHOLMSDJ	135402	2004	11	>= 80.0 m	-0.09952000000000001	1
BY5 BORNHOLMSDJ	135402	2004	12	>= 80.0 m	-0.03952	1
BY5 BORNHOLMSDJ	135402	2005	1	>= 80.0 m	0.175	1
BY5 BORNHOLMSDJ	135402	2005	3	>= 80.0 m	0.42500000000000004	1
BY5 BORNHOLMSDJ	135402	2005	4	>= 80.0 m	-0.11178000000000003	2
BY5 BORNHOLMSDJ	135402	2005	5	>= 80.0 m	-1.95228	1
BY5 BORNHOLMSDJ	135402	2005	6	>= 80.0 m	-2.15424	1
BY5 BORNHOLMSDJ	135402	2005	7	>= 80.0 m	-1.3464	1
BY5 BORNHOLMSDJ	135402	2005	8	>= 80.0 m	-1.2454200000000002	2
BY5 BORNHOLMSDJ	135402	2005	9	>= 80.0 m	-1.7503200000000003	1
BY5 BORNHOLMSDJ	135402	2005	10	>= 80.0 m	-2.42352	1
BY5 BORNHOLMSDJ	135402	2005	11	>= 80.0 m	-1.36884	1
BY5 BORNHOLMSDJ	135402	2005	12	>= 80.0 m	-0.0026000000000000467	1
BY5 BORNHOLMSDJ	135402	2006	1	>= 80.0 m	1.625	1
BY5 BORNHOLMSDJ	135402	2006	3	>= 80.0 m	0.9249999999999999	2
BY5 BORNHOLMSDJ	135402	2006	4	>= 80.0 m	0.6	1
BY5 BORNHOLMSDJ	135402	2006	5	>= 80.0 m	0.48	1
BY5 BORNHOLMSDJ	135402	2006	6	>= 80.0 m	0.24	1
BY5 BORNHOLMSDJ	135402	2006	7	>= 80.0 m	0.35779999999999995	1
BY5 BORNHOLMSDJ	135402	2006	8	>= 80.0 m	0.4278	2
BY5 BORNHOLMSDJ	135402	2006	9	>= 80.0 m	1.7400000000000002	1
BY5 BORNHOLMSDJ	135402	2006	10	>= 80.0 m	0.8900000000000001	1
BY5 BORNHOLMSDJ	135402	2006	11	>= 80.0 m	0.5025	2
BY5 BORNHOLMSDJ	135402	2006	12	>= 80.0 m	0.26	1
BY5 BORNHOLMSDJ	135402	2007	1	>= 80.0 m	1.2850000000000001	1
BY5 BORNHOLMSDJ	135402	2007	3	>= 80.0 m	0.775	1
BY5 BORNHOLMSDJ	135402	2007	4	>= 80.0 m	0.615	1
BY5 BORNHOLMSDJ	135402	2007	5	>= 80.0 m	0.39	1
BY5 BORNHOLMSDJ	135402	2007	6	>= 80.0 m	0.17792000000000002	1
BY5 BORNHOLMSDJ	135402	2007	7	>= 80.0 m	0.15255999999999997	1
BY5 BORNHOLMSDJ	135402	2007	8	>= 80.0 m	-0.12934	2
BY5 BORNHOLMSDJ	135402	2007	9	>= 80.0 m	-0.18428	1
BY5 BORNHOLMSDJ	135402	2007	10	>= 80.0 m	-0.22684	1
BY5 BORNHOLMSDJ	135402	2007	11	>= 80.0 m	-0.31416000000000005	1
BY5 BORNHOLMSDJ	135402	2007	12	>= 80.0 m	0.7849999999999999	1
BY5 BORNHOLMSDJ	135402	2008	1	>= 80.0 m	0.295	1
BY5 BORNHOLMSDJ	135402	2008	2	>= 80.0 m	0.56	1
BY5 BORNHOLMSDJ	135402	2008	3	>= 80.0 m	2.44	1
BY5 BORNHOLMSDJ	135402	2008	4	>= 80.0 m	2.0949999999999998	1
BY5 BORNHOLMSDJ	135402	2008	5	>= 80.0 m	1.75	1
BY5 BORNHOLMSDJ	135402	2008	6	>= 80.0 m	1.54	1
BY5 BORNHOLMSDJ	135402	2008	7	>= 80.0 m	0.9249999999999999	2
BY5 BORNHOLMSDJ	135402	2008	8	>= 80.0 m	0.435	1
BY5 BORNHOLMSDJ	135402	2008	9	>= 80.0 m	0.14	1
BY5 BORNHOLMSDJ	135402	2008	10	>= 80.0 m	0.2	1
BY5 BORNHOLMSDJ	135402	2008	11	>= 80.0 m	0.59	1
BY5 BORNHOLMSDJ	135402	2008	12	>= 80.0 m	1.995	1
BY5 BORNHOLMSDJ	135402	2009	1	>= 80.0 m	1.6549999999999998	1
BY5 BORNHOLMSDJ	135402	2009	2	>= 80.0 m	1.4449999999999998	1
BY5 BORNHOLMSDJ	135402	2009	3	>= 80.0 m	1.885	1
BY5 BORNHOLMSDJ	135402	2009	4	>= 80.0 m	1.395	1
BY5 BORNHOLMSDJ	135402	2009	5	>= 80.0 m	0.525	1
BY5 BORNHOLMSDJ	135402	2009	6	>= 80.0 m	0.265	1
BY5 BORNHOLMSDJ	135402	2009	7	>= 80.0 m	0.5449999999999999	2
BY5 BORNHOLMSDJ	135402	2009	8	>= 80.0 m	0.2	1
BY5 BORNHOLMSDJ	135402	2009	9	>= 80.0 m	0.01523999999999999	1
BY5 BORNHOLMSDJ	135402	2009	10	>= 80.0 m	0.29000000000000004	1
BY5 BORNHOLMSDJ	135402	2009	11	>= 80.0 m	2.015	1
BY5 BORNHOLMSDJ	135402	2009	12	>= 80.0 m	0.645	1
BY5 BORNHOLMSDJ	135402	2010	2	>= 80.0 m	2.9400000000000004	1
BY5 BORNHOLMSDJ	135402	2010	3	>= 80.0 m	2.05	1
BY5 BORNHOLMSDJ	135402	2010	4	>= 80.0 m	1.46	1
BY5 BORNHOLMSDJ	135402	2010	5	>= 80.0 m	1.085	1
BY5 BORNHOLMSDJ	135402	2010	6	>= 80.0 m	0.5825	2
BY5 BORNHOLMSDJ	135402	2010	7	>= 80.0 m	0.365	1
BY5 BORNHOLMSDJ	135402	2010	8	>= 80.0 m	0.6699999999999999	1
BY5 BORNHOLMSDJ	135402	2010	9	>= 80.0 m	0.2828	1
BY5 BORNHOLMSDJ	135402	2010	10	>= 80.0 m	0.025359999999999994	1
BY5 BORNHOLMSDJ	135402	2010	11	>= 80.0 m	0.39	1
BY5 BORNHOLMSDJ	135402	2010	12	>= 80.0 m	0.22999999999999998	1
BY5 BORNHOLMSDJ	135402	2011	1	>= 80.0 m	0.865	1
BY5 BORNHOLMSDJ	135402	2011	3	>= 80.0 m	1.6600000000000001	1
BY5 BORNHOLMSDJ	135402	2011	4	>= 80.0 m	2.7399999999999998	1
BY5 BORNHOLMSDJ	135402	2011	6	>= 80.0 m	1.3	1
BY5 BORNHOLMSDJ	135402	2011	7	>= 80.0 m	0.43	1
BY5 BORNHOLMSDJ	135402	2011	8	>= 80.0 m	0.5549999999999999	1
BY5 BORNHOLMSDJ	135402	2011	9	>= 80.0 m	-0.34636	1
BY5 BORNHOLMSDJ	135402	2011	10	>= 80.0 m	-0.8302800000000001	1
BY5 BORNHOLMSDJ	135402	2011	11	>= 80.0 m	-0.5551600000000001	1
BY5 BORNHOLMSDJ	135402	2011	12	>= 80.0 m	0.11012	1
BY5 BORNHOLMSDJ	135402	2012	1	>= 80.0 m	2.58	1
BY5 BORNHOLMSDJ	135402	2012	5	>= 80.0 m	2.3200000000000003	1
BY5 BORNHOLMSDJ	135402	2012	7	>= 80.0 m	0.965	1
BY5 BORNHOLMSDJ	135402	2012	8	>= 80.0 m	0.8450000000000001	1
BY5 BORNHOLMSDJ	135402	2012	9	>= 80.0 m	0.28500000000000003	1
BY5 BORNHOLMSDJ	135402	2012	10	>= 80.0 m	0.39	1
BY5 BORNHOLMSDJ	135402	2012	11	>= 80.0 m	0.305	1
BY5 BORNHOLMSDJ	135402	2012	12	>= 80.0 m	0.33499999999999996	1
BY5 BORNHOLMSDJ	135402	2013	1	>= 80.0 m	2.21	1
BY5 BORNHOLMSDJ	135402	2013	2	>= 80.0 m	2.0949999999999998	1
BY5 BORNHOLMSDJ	135402	2013	3	>= 80.0 m	4.195	1
BY5 BORNHOLMSDJ	135402	2013	4	>= 80.0 m	3.52	1
BY5 BORNHOLMSDJ	135402	2013	5	>= 80.0 m	2.19	1
BY5 BORNHOLMSDJ	135402	2013	6	>= 80.0 m	1.82	1
BY5 BORNHOLMSDJ	135402	2013	8	>= 80.0 m	1.095	2
BY5 BORNHOLMSDJ	135402	2013	9	>= 80.0 m	0.39	1
BY5 BORNHOLMSDJ	135402	2013	10	>= 80.0 m	0.645	1
BY5 BORNHOLMSDJ	135402	2013	11	>= 80.0 m	0.18	1
BY5 BORNHOLMSDJ	135402	2013	12	>= 80.0 m	1.415	1
BY5 BORNHOLMSDJ	135402	2014	2	>= 80.0 m	1.56	1
BY5 BORNHOLMSDJ	135402	2014	3	>= 80.0 m	1.8524999999999998	2
BY5 BORNHOLMSDJ	135402	2014	4	>= 80.0 m	5.195	1
BY5 BORNHOLMSDJ	135402	2014	6	>= 80.0 m	2.34	1
BY5 BORNHOLMSDJ	135402	2014	7	>= 80.0 m	1.335	1
BY5 BORNHOLMSDJ	135402	2014	8	>= 80.0 m	1.435	1
BY5 BORNHOLMSDJ	135402	2014	9	>= 80.0 m	1.03	1
BY5 BORNHOLMSDJ	135402	2014	10	>= 80.0 m	0.43999999999999995	1
BY5 BORNHOLMSDJ	135402	2014	11	>= 80.0 m	0.5800000000000001	1
BY5 BORNHOLMSDJ	135402	2014	12	>= 80.0 m	0.8	1
BY5 BORNHOLMSDJ	135402	2015	2	>= 80.0 m	5.470000000000001	1
BY5 BORNHOLMSDJ	135402	2015	3	>= 80.0 m	4.6	1
BY5 BORNHOLMSDJ	135402	2015	4	>= 80.0 m	3.945	1
BY5 BORNHOLMSDJ	135402	2015	6	>= 80.0 m	2.315	1
BY5 BORNHOLMSDJ	135402	2015	7	>= 80.0 m	1.905	1
BY5 BORNHOLMSDJ	135402	2015	9	>= 80.0 m	1.5150000000000001	1
BY5 BORNHOLMSDJ	135402	2015	10	>= 80.0 m	0.875	1
BY5 BORNHOLMSDJ	135402	2015	11	>= 80.0 m	0.42	1
BY5 BORNHOLMSDJ	135402	2015	12	>= 80.0 m	0.55	1
BY5 BORNHOLMSDJ	135402	2016	1	>= 80.0 m	0.7649999999999999	1
BY5 BORNHOLMSDJ	135402	2016	2	>= 80.0 m	1.56	1
BY5 BORNHOLMSDJ	135402	2016	3	>= 80.0 m	3.8	1
BY5 BORNHOLMSDJ	135402	2016	4	>= 80.0 m	2.51	1
BY5 BORNHOLMSDJ	135402	2016	5	>= 80.0 m	1.8250000000000002	1
BY5 BORNHOLMSDJ	135402	2016	6	>= 80.0 m	1.08	1
BY5 BORNHOLMSDJ	135402	2016	7	>= 80.0 m	0.725	1
BY5 BORNHOLMSDJ	135402	2016	8	>= 80.0 m	0.68	1
BY5 BORNHOLMSDJ	135402	2016	9	>= 80.0 m	0.485	1
BY5 BORNHOLMSDJ	135402	2016	10	>= 80.0 m	0.165	1
BY5 BORNHOLMSDJ	135402	2016	11	>= 80.0 m	0.5700000000000001	1
BY5 BORNHOLMSDJ	135402	2016	12	>= 80.0 m	0.16	1
BY5 BORNHOLMSDJ	135402	2017	1	>= 80.0 m	0.37	1
BY5 BORNHOLMSDJ	135402	2017	2	>= 80.0 m	2.425	1
BY5 BORNHOLMSDJ	135402	2017	3	>= 80.0 m	1.6	1
BY5 BORNHOLMSDJ	135402	2017	4	>= 80.0 m	1.165	1
BY5 BORNHOLMSDJ	135402	2017	5	>= 80.0 m	1.21	1
BY5 BORNHOLMSDJ	135402	2017	6	>= 80.0 m	0.17	1
BY5 BORNHOLMSDJ	135402	2017	7	>= 80.0 m	0.525	1
BY5 BORNHOLMSDJ	135402	2017	9	>= 80.0 m	0.265	1
BY5 BORNHOLMSDJ	135402	2017	10	>= 80.0 m	0.175	1
BY5 BORNHOLMSDJ	135402	2017	11	>= 80.0 m	0.21500000000000002	1
BY5 BORNHOLMSDJ	135402	2017	12	>= 80.0 m	0.365	1
BY5 BORNHOLMSDJ	135402	2018	1	>= 80.0 m	0.22	1
BY5 BORNHOLMSDJ	135402	2018	3	>= 80.0 m	0.15500000000000003	1
BY5 BORNHOLMSDJ	135402	2018	4	>= 80.0 m	0.18	1
BY5 BORNHOLMSDJ	135402	2018	5	>= 80.0 m	0.155	1
BY5 BORNHOLMSDJ	135402	2018	9	>= 80.0 m	-1.03224	1
BY5 BORNHOLMSDJ	135402	2018	10	>= 80.0 m	1.47	1
BY5 BORNHOLMSDJ	135402	2018	11	>= 80.0 m	0.88	1
BY5 BORNHOLMSDJ	135402	2018	12	>= 80.0 m	0.5549999999999999	1
BY5 BORNHOLMSDJ	135402	2019	1	>= 80.0 m	2.135	1
BY5 BORNHOLMSDJ	135402	2019	2	>= 80.0 m	1.745	1
BY5 BORNHOLMSDJ	135402	2019	3	>= 80.0 m	1.525	1
BY5 BORNHOLMSDJ	135402	2019	4	>= 80.0 m	1.385	1
BY5 BORNHOLMSDJ	135402	2019	5	>= 80.0 m	0.9149999999999999	1
BY5 BORNHOLMSDJ	135402	2019	6	>= 80.0 m	0.315	1
BY5 BORNHOLMSDJ	135402	2019	7	>= 80.0 m	0.185	1
BY5 BORNHOLMSDJ	135402	2019	8	>= 80.0 m	0.29	1
BY5 BORNHOLMSDJ	135402	2019	9	>= 80.0 m	-0.13196000000000002	1
BY5 BORNHOLMSDJ	135402	2019	10	>= 80.0 m	-0.20428000000000002	1
BY5 BORNHOLMSDJ	135402	2019	11	>= 80.0 m	-0.05720000000000001	1
BY5 BORNHOLMSDJ	135402	2019	12	>= 80.0 m	-0.38148000000000004	1
BY5 BORNHOLMSDJ	135402	2020	1	>= 80.0 m	3.91	1
BY5 BORNHOLMSDJ	135402	2020	2	>= 80.0 m	2.9	1
BY5 BORNHOLMSDJ	135402	2020	3	>= 80.0 m	2.5549999999999997	1
BY5 BORNHOLMSDJ	135402	2020	4	>= 80.0 m	1.88	1
BY5 BORNHOLMSDJ	135402	2020	5	>= 80.0 m	1.0499999999999998	1
BY5 BORNHOLMSDJ	135402	2020	6	>= 80.0 m	0.7649999999999999	1
BY5 BORNHOLMSDJ	135402	2020	7	>= 80.0 m	0.12	1
BY5 BORNHOLMSDJ	135402	2020	8	>= 80.0 m	0.395	1
BY5 BORNHOLMSDJ	135402	2020	9	>= 80.0 m	0.14	1
BY5 BORNHOLMSDJ	135402	2020	10	>= 80.0 m	0.09523999999999999	1
BY5 BORNHOLMSDJ	135402	2020	11	>= 80.0 m	0.1	1
BY5 BORNHOLMSDJ	135402	2020	12	>= 80.0 m	0.335	1
BY5 BORNHOLMSDJ	135402	2021	1	>= 80.0 m	1.555	1
BY5 BORNHOLMSDJ	135402	2021	2	>= 80.0 m	0.575	1
BY5 BORNHOLMSDJ	135402	2021	3	>= 80.0 m	0.99	1
BY5 BORNHOLMSDJ	135402	2021	4	>= 80.0 m	0.625	1
BY5 BORNHOLMSDJ	135402	2021	5	>= 80.0 m	-0.024760000000000004	1
BY5 BORNHOLMSDJ	135402	2021	6	>= 80.0 m	-0.23915999999999998	1
BY5 BORNHOLMSDJ	135402	2021	7	>= 80.0 m	-0.65076	1
BY5 BORNHOLMSDJ	135402	2021	8	>= 80.0 m	-0.46612000000000003	1
BY5 BORNHOLMSDJ	135402	2021	9	>= 80.0 m	-1.25664	1
BY5 BORNHOLMSDJ	135402	2021	10	>= 80.0 m	-0.8078400000000001	1
BY5 BORNHOLMSDJ	135402	2021	11	>= 80.0 m	-1.2342	1
BY5 BORNHOLMSDJ	135402	2021	12	>= 80.0 m	-0.7629600000000001	1
BY5 BORNHOLMSDJ	135402	2022	2	>= 80.0 m	-0.8527200000000001	1
BY5 BORNHOLMSDJ	135402	2022	3	>= 80.0 m	0.36	1
BY5 BORNHOLMSDJ	135402	2022	4	>= 80.0 m	0.345	1
BY5 BORNHOLMSDJ	135402	2022	5	>= 80.0 m	0.2578	1
BY5 BORNHOLMSDJ	135402	2022	6	>= 80.0 m	-0.44880000000000003	1
BY5 BORNHOLMSDJ	135402	2022	7	>= 80.0 m	-0.69564	1
BY5 BORNHOLMSDJ	135402	2022	8	>= 80.0 m	-1.03224	1
BY5 BORNHOLMSDJ	135402	2022	9	>= 80.0 m	-1.25664	1
BY5 BORNHOLMSDJ	135402	2022	10	>= 80.0 m	-1.18932	1
BY5 BORNHOLMSDJ	135402	2022	11	>= 80.0 m	-0.53344	1
BY5 BORNHOLMSDJ	135402	2022	12	>= 80.0 m	1.69	1
BY5 BORNHOLMSDJ	135402	2023	1	>= 80.0 m	0.73	1
BY5 BORNHOLMSDJ	135402	2023	2	>= 80.0 m	1.635	1
BY5 BORNHOLMSDJ	135402	2023	3	>= 80.0 m	2.71	1
BY5 BORNHOLMSDJ	135402	2023	4	>= 80.0 m	1.795	1
BY5 BORNHOLMSDJ	135402	2023	5	>= 80.0 m	0.8	1
BY5 BORNHOLMSDJ	135402	2023	6	>= 80.0 m	0.21	1
BY5 BORNHOLMSDJ	135402	2023	7	>= 80.0 m	0.24	1
BY5 BORNHOLMSDJ	135402	2023	8	>= 80.0 m	0.115	1
BY5 BORNHOLMSDJ	135402	2023	9	>= 80.0 m	-0.35904	1
BY5 BORNHOLMSDJ	135402	2023	10	>= 80.0 m	0.18	1
BY5 BORNHOLMSDJ	135402	2023	11	>= 80.0 m	-0.14184000000000002	1
BY5 BORNHOLMSDJ	135402	2023	12	>= 80.0 m	-0.15196000000000004	1
BY5 BORNHOLMSDJ	135402	2024	1	>= 80.0 m	1.01036	1
F9 / A13	135300	1968	9	>= 120.0 m	7.64	1
F9 / A13	135300	1972	6	>= 120.0 m	9.34	1
F9 / A13	135300	1974	11	>= 120.0 m	8.28	1
F9 / A13	135300	1975	5	>= 120.0 m	8.59	1
F9 / A13	135300	1975	12	>= 120.0 m	8.02	1
F9 / A13	135300	1976	9	>= 120.0 m	7.55	1
F9 / A13	135300	1976	11	>= 120.0 m	6.96	1
F9 / A13	135300	1977	6	>= 120.0 m	8.92	1
F9 / A13	135300	1977	11	>= 120.0 m	7.65	1
F9 / A13	135300	1978	5	>= 120.0 m	9.15	1
F9 / A13	135300	1978	8	>= 120.0 m	8.51	1
F9 / A13	135300	1979	6	>= 120.0 m	8.66	1
F9 / A13	135300	1980	11	>= 120.0 m	7.51	1
F9 / A13	135300	1981	5	>= 120.0 m	8.54	1
F9 / A13	135300	1981	11	>= 120.0 m	7.68	1
F9 / A13	135300	1982	5	>= 120.0 m	8.6	1
F9 / A13	135300	1982	11	>= 120.0 m	7.94	1
F9 / A13	135300	1983	6	>= 120.0 m	8.46	1
F9 / A13	135300	1983	11	>= 120.0 m	7.69	1
F9 / A13	135300	1984	11	>= 120.0 m	6.78	1
F9 / A13	135300	1985	11	>= 120.0 m	7.73	1
F9 / A13	135300	1986	5	>= 120.0 m	8.46	1
F9 / A13	135300	1986	11	>= 120.0 m	7.32	1
F9 / A13	135300	1987	6	>= 120.0 m	8.45	1
F9 / A13	135300	1989	6	>= 120.0 m	8.58	1
F9 / A13	135300	1989	11	>= 120.0 m	7.23	1
F9 / A13	135300	1990	11	>= 120.0 m	7.67	1
F9 / A13	135300	1992	5	>= 120.0 m	8.63	1
F9 / A13	135300	1992	8	>= 120.0 m	7.91	1
F9 / A13	135300	1992	10	>= 120.0 m	7.8	1
F9 / A13	135300	1992	11	>= 120.0 m	7.8	1
F9 / A13	135300	1993	3	>= 120.0 m	9.46	1
F9 / A13	135300	1993	5	>= 120.0 m	9.025	2
F9 / A13	135300	1993	6	>= 120.0 m	8.62	1
F9 / A13	135300	1993	7	>= 120.0 m	8.695	2
F9 / A13	135300	1993	9	>= 120.0 m	8.53	1
F9 / A13	135300	1993	10	>= 120.0 m	7.87	1
F9 / A13	135300	1993	11	>= 120.0 m	7.9	1
F9 / A13	135300	1993	12	>= 120.0 m	8.08	1
F9 / A13	135300	1994	1	>= 120.0 m	7.81	1
F9 / A13	135300	1994	2	>= 120.0 m	8.76	1
F9 / A13	135300	1994	3	>= 120.0 m	9.24	1
F9 / A13	135300	1994	5	>= 120.0 m	9.016666666666666	3
F9 / A13	135300	1994	6	>= 120.0 m	8.760000000000002	2
F9 / A13	135300	1994	7	>= 120.0 m	8.605	2
F9 / A13	135300	1994	8	>= 120.0 m	8.47	1
F9 / A13	135300	1994	9	>= 120.0 m	7.91	2
F9 / A13	135300	1994	10	>= 120.0 m	7.52	1
F9 / A13	135300	1994	12	>= 120.0 m	7.404999999999999	2
F9 / A13	135300	1995	1	>= 120.0 m	7.47	1
F9 / A13	135300	1995	5	>= 120.0 m	9.76	2
F9 / A13	135300	1995	6	>= 120.0 m	9.365	2
F9 / A13	135300	1995	7	>= 120.0 m	9.09	1
F9 / A13	135300	1995	8	>= 120.0 m	8.46	1
F9 / A13	135300	1995	9	>= 120.0 m	7.800000000000001	2
F9 / A13	135300	1995	10	>= 120.0 m	7.9	1
F9 / A13	135300	1995	11	>= 120.0 m	7.93	2
F9 / A13	135300	1996	1	>= 120.0 m	7.57	1
F9 / A13	135300	1996	5	>= 120.0 m	9.11	1
F9 / A13	135300	1996	6	>= 120.0 m	9.18	2
F9 / A13	135300	1996	7	>= 120.0 m	8.925	2
F9 / A13	135300	1996	8	>= 120.0 m	8.6	1
F9 / A13	135300	1996	9	>= 120.0 m	8.120000000000001	2
F9 / A13	135300	1996	10	>= 120.0 m	7.79	3
F9 / A13	135300	1996	11	>= 120.0 m	7.703333333333333	3
F9 / A13	135300	1996	12	>= 120.0 m		0
F9 / A13	135300	1997	1	>= 120.0 m	7.75	1
F9 / A13	135300	1997	2	>= 120.0 m	7.98	1
F9 / A13	135300	1997	3	>= 120.0 m	7.95	1
F9 / A13	135300	1997	5	>= 120.0 m	8.870000000000001	2
F9 / A13	135300	1997	6	>= 120.0 m	8.49	1
