STATN	REG_ID	YEAR	MONTH	Depth_interval	mean	count
BY5 BORNHOLMSDJ	135402	2005	5	0-10 m	18.533333333333335	1
BY5 BORNHOLMSDJ	135402	2005	6	0-10 m	18.366666666666664	1
BY5 BORNHOLMSDJ	135402	2005	7	0-10 m	20.066666666666666	1
BY5 BORNHOLMSDJ	135402	2005	8	0-10 m	19.849999999999998	2
BY5 BORNHOLMSDJ	135402	2005	9	0-10 m	19.400000000000002	1
BY5 BORNHOLMSDJ	135402	2005	10	0-10 m	20.333333333333332	1
BY5 BORNHOLMSDJ	135402	2005	11	0-10 m	18.96666666666667	1
BY5 BORNHOLMSDJ	135402	2005	12	0-10 m	19.2	1
BY5 BORNHOLMSDJ	135402	2006	1	0-10 m	18.566666666666666	1
BY5 BORNHOLMSDJ	135402	2006	3	0-10 m	20.81666666666667	2
BY5 BORNHOLMSDJ	135402	2006	4	0-10 m	20.133333333333333	1
BY5 BORNHOLMSDJ	135402	2006	5	0-10 m	19.733333333333334	1
BY5 BORNHOLMSDJ	135402	2006	6	0-10 m	18.433333333333334	1
BY5 BORNHOLMSDJ	135402	2006	7	0-10 m	21.733333333333334	1
BY5 BORNHOLMSDJ	135402	2006	8	0-10 m	20.78333333333333	2
BY5 BORNHOLMSDJ	135402	2006	9	0-10 m	20.366666666666667	1
BY5 BORNHOLMSDJ	135402	2006	10	0-10 m	21.099999999999998	1
BY5 BORNHOLMSDJ	135402	2006	11	0-10 m	19.333333333333332	1
BY5 BORNHOLMSDJ	135402	2006	12	0-10 m	21.03333333333333	1
BY5 BORNHOLMSDJ	135402	2007	1	0-10 m	19.833333333333332	1
BY5 BORNHOLMSDJ	135402	2007	3	0-10 m	19.633333333333333	1
BY5 BORNHOLMSDJ	135402	2007	4	0-10 m	19.933333333333334	1
BY5 BORNHOLMSDJ	135402	2007	5	0-10 m	19.133333333333336	1
BY5 BORNHOLMSDJ	135402	2007	6	0-10 m	19.533333333333335	1
BY5 BORNHOLMSDJ	135402	2007	7	0-10 m	20.166666666666668	1
BY5 BORNHOLMSDJ	135402	2007	8	0-10 m	21.1	2
BY5 BORNHOLMSDJ	135402	2007	9	0-10 m	20.433333333333334	1
BY5 BORNHOLMSDJ	135402	2007	10	0-10 m	20.666666666666668	1
BY5 BORNHOLMSDJ	135402	2007	11	0-10 m	19.633333333333336	1
BY5 BORNHOLMSDJ	135402	2007	12	0-10 m	19.633333333333333	1
BY5 BORNHOLMSDJ	135402	2008	1	0-10 m	19.366666666666664	1
BY5 BORNHOLMSDJ	135402	2008	2	0-10 m	20.733333333333334	1
BY5 BORNHOLMSDJ	135402	2008	3	0-10 m	20.133333333333336	1
BY5 BORNHOLMSDJ	135402	2008	4	0-10 m	19.666666666666668	1
BY5 BORNHOLMSDJ	135402	2008	5	0-10 m	22.333333333333332	1
BY5 BORNHOLMSDJ	135402	2008	6	0-10 m	23.733333333333334	1
BY5 BORNHOLMSDJ	135402	2008	7	0-10 m	24.566666666666666	2
BY5 BORNHOLMSDJ	135402	2008	8	0-10 m	21.400000000000002	1
BY5 BORNHOLMSDJ	135402	2008	9	0-10 m	20.433333333333334	1
BY5 BORNHOLMSDJ	135402	2008	10	0-10 m	20.2	1
BY5 BORNHOLMSDJ	135402	2008	11	0-10 m	18.533333333333335	1
BY5 BORNHOLMSDJ	135402	2008	12	0-10 m	20.599999999999998	1
BY5 BORNHOLMSDJ	135402	2009	1	0-10 m	19.433333333333334	1
BY5 BORNHOLMSDJ	135402	2009	2	0-10 m	21.0	1
BY5 BORNHOLMSDJ	135402	2009	3	0-10 m	19.566666666666666	1
BY5 BORNHOLMSDJ	135402	2009	4	0-10 m	19.7	1
BY5 BORNHOLMSDJ	135402	2009	5	0-10 m	18.666666666666668	1
BY5 BORNHOLMSDJ	135402	2009	6	0-10 m	19.133333333333333	1
BY5 BORNHOLMSDJ	135402	2009	7	0-10 m	21.733333333333334	2
BY5 BORNHOLMSDJ	135402	2009	8	0-10 m	23.333333333333332	1
BY5 BORNHOLMSDJ	135402	2009	9	0-10 m	20.7	1
BY5 BORNHOLMSDJ	135402	2009	10	0-10 m	20.5	1
BY5 BORNHOLMSDJ	135402	2009	11	0-10 m	19.233333333333334	1
BY5 BORNHOLMSDJ	135402	2009	12	0-10 m	17.8	1
BY5 BORNHOLMSDJ	135402	2010	2	0-10 m	21.233333333333334	1
BY5 BORNHOLMSDJ	135402	2010	3	0-10 m	19.900000000000002	1
BY5 BORNHOLMSDJ	135402	2010	4	0-10 m	19.03333333333333	1
BY5 BORNHOLMSDJ	135402	2010	5	0-10 m	20.599999999999998	1
BY5 BORNHOLMSDJ	135402	2010	6	0-10 m	18.98333333333333	2
BY5 BORNHOLMSDJ	135402	2010	7	0-10 m	20.3	1
BY5 BORNHOLMSDJ	135402	2010	8	0-10 m	20.46666666666667	1
BY5 BORNHOLMSDJ	135402	2010	9	0-10 m	20.400000000000002	1
BY5 BORNHOLMSDJ	135402	2010	10	0-10 m	20.633333333333333	1
BY5 BORNHOLMSDJ	135402	2010	11	0-10 m	19.0	1
BY5 BORNHOLMSDJ	135402	2010	12	0-10 m	22.633333333333336	1
BY5 BORNHOLMSDJ	135402	2011	1	0-10 m	19.400000000000002	1
BY5 BORNHOLMSDJ	135402	2011	3	0-10 m	19.133333333333333	1
BY5 BORNHOLMSDJ	135402	2011	4	0-10 m	20.233333333333334	1
BY5 BORNHOLMSDJ	135402	2011	6	0-10 m	21.2	1
BY5 BORNHOLMSDJ	135402	2011	7	0-10 m	23.366666666666664	1
BY5 BORNHOLMSDJ	135402	2011	8	0-10 m	22.433333333333334	1
BY5 BORNHOLMSDJ	135402	2011	9	0-10 m	20.066666666666666	1
BY5 BORNHOLMSDJ	135402	2011	10	0-10 m	19.0	1
BY5 BORNHOLMSDJ	135402	2011	11	0-10 m	18.633333333333333	1
BY5 BORNHOLMSDJ	135402	2011	12	0-10 m	19.166666666666668	1
BY5 BORNHOLMSDJ	135402	2012	1	0-10 m	19.1	1
BY5 BORNHOLMSDJ	135402	2012	5	0-10 m	20.366666666666664	1
BY5 BORNHOLMSDJ	135402	2012	7	0-10 m	20.8	1
BY5 BORNHOLMSDJ	135402	2012	8	0-10 m	19.833333333333332	1
BY5 BORNHOLMSDJ	135402	2012	9	0-10 m	19.866666666666667	1
BY5 BORNHOLMSDJ	135402	2012	10	0-10 m	18.400000000000002	1
BY5 BORNHOLMSDJ	135402	2012	11	0-10 m	19.033333333333335	1
BY5 BORNHOLMSDJ	135402	2012	12	0-10 m	20.933333333333334	1
BY5 BORNHOLMSDJ	135402	2013	1	0-10 m	20.766666666666666	1
BY5 BORNHOLMSDJ	135402	2013	2	0-10 m	20.7	1
BY5 BORNHOLMSDJ	135402	2013	3	0-10 m	21.3	1
BY5 BORNHOLMSDJ	135402	2013	4	0-10 m	19.066666666666666	1
BY5 BORNHOLMSDJ	135402	2013	5	0-10 m	23.400000000000002	1
BY5 BORNHOLMSDJ	135402	2013	6	0-10 m	21.5	1
BY5 BORNHOLMSDJ	135402	2013	8	0-10 m	21.71666666666667	2
BY5 BORNHOLMSDJ	135402	2013	9	0-10 m	19.8	1
BY5 BORNHOLMSDJ	135402	2013	10	0-10 m	19.133333333333333	1
BY5 BORNHOLMSDJ	135402	2013	11	0-10 m	20.099999999999998	1
BY5 BORNHOLMSDJ	135402	2013	12	0-10 m	21.566666666666666	1
BY5 BORNHOLMSDJ	135402	2014	2	0-10 m	20.46666666666667	1
BY5 BORNHOLMSDJ	135402	2014	3	0-10 m	23.476666666666667	2
BY5 BORNHOLMSDJ	135402	2014	4	0-10 m	18.033333333333335	1
BY5 BORNHOLMSDJ	135402	2014	6	0-10 m	19.866666666666667	1
BY5 BORNHOLMSDJ	135402	2014	7	0-10 m	21.166666666666668	1
BY5 BORNHOLMSDJ	135402	2014	8	0-10 m	22.53333333333333	1
BY5 BORNHOLMSDJ	135402	2014	9	0-10 m	20.5	1
BY5 BORNHOLMSDJ	135402	2014	10	0-10 m	20.8	1
BY5 BORNHOLMSDJ	135402	2014	11	0-10 m	19.266666666666666	1
BY5 BORNHOLMSDJ	135402	2014	12	0-10 m	21.233333333333334	1
BY5 BORNHOLMSDJ	135402	2015	2	0-10 m	19.033333333333335	1
BY5 BORNHOLMSDJ	135402	2015	3	0-10 m	19.766666666666666	1
BY5 BORNHOLMSDJ	135402	2015	4	0-10 m	21.53333333333333	1
BY5 BORNHOLMSDJ	135402	2015	6	0-10 m	19.599999999999998	1
BY5 BORNHOLMSDJ	135402	2015	7	0-10 m	19.466666666666665	1
BY5 BORNHOLMSDJ	135402	2015	9	0-10 m	20.266666666666666	1
BY5 BORNHOLMSDJ	135402	2015	10	0-10 m	19.633333333333336	1
BY5 BORNHOLMSDJ	135402	2015	11	0-10 m	19.46666666666667	1
BY5 BORNHOLMSDJ	135402	2015	12	0-10 m	22.633333333333336	1
BY5 BORNHOLMSDJ	135402	2016	1	0-10 m	21.066666666666666	1
BY5 BORNHOLMSDJ	135402	2016	2	0-10 m	20.933333333333334	1
BY5 BORNHOLMSDJ	135402	2016	3	0-10 m	24.0	1
BY5 BORNHOLMSDJ	135402	2016	4	0-10 m	20.5	1
BY5 BORNHOLMSDJ	135402	2016	5	0-10 m	20.400000000000002	1
BY5 BORNHOLMSDJ	135402	2016	6	0-10 m	20.866666666666667	1
BY5 BORNHOLMSDJ	135402	2016	7	0-10 m	22.766666666666666	1
BY5 BORNHOLMSDJ	135402	2016	8	0-10 m	22.5	1
BY5 BORNHOLMSDJ	135402	2016	9	0-10 m	21.066666666666666	1
BY5 BORNHOLMSDJ	135402	2016	10	0-10 m	20.900000000000002	1
BY5 BORNHOLMSDJ	135402	2016	11	0-10 m	22.8	1
BY5 BORNHOLMSDJ	135402	2016	12	0-10 m	21.099999999999998	1
BY5 BORNHOLMSDJ	135402	2017	1	0-10 m	21.666666666666668	1
BY5 BORNHOLMSDJ	135402	2017	2	0-10 m	21.45	1
BY5 BORNHOLMSDJ	135402	2017	3	0-10 m	24.766666666666666	1
BY5 BORNHOLMSDJ	135402	2017	4	0-10 m	20.3	1
BY5 BORNHOLMSDJ	135402	2017	5	0-10 m	20.099999999999998	1
BY5 BORNHOLMSDJ	135402	2017	6	0-10 m	20.633333333333333	1
BY5 BORNHOLMSDJ	135402	2017	7	0-10 m	21.233333333333334	1
BY5 BORNHOLMSDJ	135402	2017	9	0-10 m	19.533333333333335	1
BY5 BORNHOLMSDJ	135402	2017	10	0-10 m	19.433333333333334	1
BY5 BORNHOLMSDJ	135402	2017	11	0-10 m	22.933333333333334	1
BY5 BORNHOLMSDJ	135402	2017	12	0-10 m	20.933333333333334	1
BY5 BORNHOLMSDJ	135402	2018	1	0-10 m	19.900000000000002	1
BY5 BORNHOLMSDJ	135402	2018	3	0-10 m	23.333333333333332	1
BY5 BORNHOLMSDJ	135402	2018	4	0-10 m	22.566666666666666	1
BY5 BORNHOLMSDJ	135402	2018	5	0-10 m	23.0	1
BY5 BORNHOLMSDJ	135402	2018	9	0-10 m		0
BY5 BORNHOLMSDJ	135402	2018	10	0-10 m	22.0	1
BY5 BORNHOLMSDJ	135402	2018	11	0-10 m	20.5	1
BY5 BORNHOLMSDJ	135402	2018	12	0-10 m	20.633333333333336	1
BY5 BORNHOLMSDJ	135402	2019	1	0-10 m	17.599999999999998	1
BY5 BORNHOLMSDJ	135402	2019	2	0-10 m	20.96666666666667	1
BY5 BORNHOLMSDJ	135402	2019	3	0-10 m	19.233333333333334	1
BY5 BORNHOLMSDJ	135402	2019	4	0-10 m	19.633333333333336	1
BY5 BORNHOLMSDJ	135402	2019	5	0-10 m	19.033333333333335	1
BY5 BORNHOLMSDJ	135402	2019	6	0-10 m	20.0	1
BY5 BORNHOLMSDJ	135402	2019	7	0-10 m	21.366666666666664	1
BY5 BORNHOLMSDJ	135402	2019	8	0-10 m	21.933333333333334	1
BY5 BORNHOLMSDJ	135402	2019	9	0-10 m	22.099999999999998	1
BY5 BORNHOLMSDJ	135402	2019	10	0-10 m	21.96666666666667	1
BY5 BORNHOLMSDJ	135402	2019	11	0-10 m	20.03333333333333	1
BY5 BORNHOLMSDJ	135402	2019	12	0-10 m	19.733333333333334	1
BY5 BORNHOLMSDJ	135402	2020	1	0-10 m	21.7	1
BY5 BORNHOLMSDJ	135402	2020	2	0-10 m	18.8	1
BY5 BORNHOLMSDJ	135402	2020	3	0-10 m	21.099999999999998	1
BY5 BORNHOLMSDJ	135402	2020	4	0-10 m	20.3	1
BY5 BORNHOLMSDJ	135402	2020	5	0-10 m	19.2	1
BY5 BORNHOLMSDJ	135402	2020	6	0-10 m	19.966666666666665	1
BY5 BORNHOLMSDJ	135402	2020	7	0-10 m	23.900000000000002	1
BY5 BORNHOLMSDJ	135402	2020	8	0-10 m	20.966666666666665	1
BY5 BORNHOLMSDJ	135402	2020	9	0-10 m	21.166666666666668	1
BY5 BORNHOLMSDJ	135402	2020	10	0-10 m	19.366666666666667	1
BY5 BORNHOLMSDJ	135402	2020	11	0-10 m	20.2	1
BY5 BORNHOLMSDJ	135402	2020	12	0-10 m	20.433333333333334	1
BY5 BORNHOLMSDJ	135402	2021	1	0-10 m	21.2	1
BY5 BORNHOLMSDJ	135402	2021	2	0-10 m	21.233333333333334	1
BY5 BORNHOLMSDJ	135402	2021	3	0-10 m	19.933333333333334	1
BY5 BORNHOLMSDJ	135402	2021	4	0-10 m	18.633333333333336	1
BY5 BORNHOLMSDJ	135402	2021	5	0-10 m	20.2	1
BY5 BORNHOLMSDJ	135402	2021	6	0-10 m	18.400000000000002	1
BY5 BORNHOLMSDJ	135402	2021	7	0-10 m	20.633333333333333	1
BY5 BORNHOLMSDJ	135402	2021	8	0-10 m	21.7	1
BY5 BORNHOLMSDJ	135402	2021	9	0-10 m	20.96666666666667	1
BY5 BORNHOLMSDJ	135402	2021	10	0-10 m	22.53333333333333	1
BY5 BORNHOLMSDJ	135402	2021	11	0-10 m	19.266666666666666	1
BY5 BORNHOLMSDJ	135402	2021	12	0-10 m	19.099999999999998	1
BY5 BORNHOLMSDJ	135402	2022	2	0-10 m	20.2	1
BY5 BORNHOLMSDJ	135402	2022	3	0-10 m	17.133333333333336	1
BY5 BORNHOLMSDJ	135402	2022	4	0-10 m	17.7	1
BY5 BORNHOLMSDJ	135402	2022	5	0-10 m	19.366666666666667	1
BY5 BORNHOLMSDJ	135402	2022	6	0-10 m	18.7	1
BY5 BORNHOLMSDJ	135402	2022	7	0-10 m	19.733333333333334	1
BY5 BORNHOLMSDJ	135402	2022	8	0-10 m	21.366666666666664	1
BY5 BORNHOLMSDJ	135402	2022	9	0-10 m	19.533333333333335	1
BY5 BORNHOLMSDJ	135402	2022	10	0-10 m	20.066666666666666	1
BY5 BORNHOLMSDJ	135402	2022	11	0-10 m	18.433333333333334	1
BY5 BORNHOLMSDJ	135402	2022	12	0-10 m	18.233333333333334	1
BY5 BORNHOLMSDJ	135402	2023	1	0-10 m	18.3	1
BY5 BORNHOLMSDJ	135402	2023	2	0-10 m	19.900000000000002	1
BY5 BORNHOLMSDJ	135402	2023	3	0-10 m	18.099999999999998	1
BY5 BORNHOLMSDJ	135402	2023	4	0-10 m	17.5	1
BY5 BORNHOLMSDJ	135402	2023	5	0-10 m	18.400000000000002	1
BY5 BORNHOLMSDJ	135402	2023	6	0-10 m	18.8	1
BY5 BORNHOLMSDJ	135402	2023	7	0-10 m	19.900000000000002	1
BY5 BORNHOLMSDJ	135402	2023	8	0-10 m		0
BY5 BORNHOLMSDJ	135402	2023	9	0-10 m		0
BY5 BORNHOLMSDJ	135402	2023	10	0-10 m		0
BY5 BORNHOLMSDJ	135402	2023	11	0-10 m		0
BY5 BORNHOLMSDJ	135402	2023	12	0-10 m	17.766666666666666	1
BY5 BORNHOLMSDJ	135402	2024	1	0-10 m		0
F9 / A13	135300	1968	9	0-10 m		0
F9 / A13	135300	1970	8	0-10 m		0
F9 / A13	135300	1972	6	0-10 m	11.0	1
F9 / A13	135300	1974	11	0-10 m	12.4	1
F9 / A13	135300	1975	5	0-10 m	9.0	1
F9 / A13	135300	1975	12	0-10 m	19.666666666666668	1
F9 / A13	135300	1976	9	0-10 m	10.333333333333334	1
F9 / A13	135300	1976	11	0-10 m	18.5	1
F9 / A13	135300	1977	6	0-10 m	21.0	1
F9 / A13	135300	1977	11	0-10 m	19.0	1
F9 / A13	135300	1978	5	0-10 m	22.53333333333333	1
F9 / A13	135300	1978	8	0-10 m	12.700000000000001	1
F9 / A13	135300	1979	6	0-10 m	21.05	1
F9 / A13	135300	1979	11	0-10 m	19.8	1
F9 / A13	135300	1980	6	0-10 m	18.0	1
F9 / A13	135300	1980	11	0-10 m	16.599999999999998	1
F9 / A13	135300	1981	5	0-10 m	20.833333333333332	1
F9 / A13	135300	1981	11	0-10 m	17.3	1
F9 / A13	135300	1982	5	0-10 m	17.6	1
F9 / A13	135300	1982	11	0-10 m	18.833333333333332	1
F9 / A13	135300	1983	6	0-10 m	21.55	1
F9 / A13	135300	1983	11	0-10 m	18.833333333333332	1
F9 / A13	135300	1983	12	0-10 m	21.5	1
F9 / A13	135300	1984	5	0-10 m	24.35	2
F9 / A13	135300	1984	11	0-10 m	19.433333333333334	1
F9 / A13	135300	1985	5	0-10 m	22.0	1
F9 / A13	135300	1985	11	0-10 m	19.25	1
F9 / A13	135300	1986	5	0-10 m	20.15	1
F9 / A13	135300	1986	11	0-10 m	18.65	1
F9 / A13	135300	1986	12	0-10 m	21.0	1
F9 / A13	135300	1987	6	0-10 m	21.7125	2
F9 / A13	135300	1987	12	0-10 m	20.5	1
F9 / A13	135300	1988	11	0-10 m	24.125	1
F9 / A13	135300	1989	5	0-10 m	16.5	1
F9 / A13	135300	1989	6	0-10 m	20.625	1
F9 / A13	135300	1989	11	0-10 m	20.75	1
F9 / A13	135300	1990	5	0-10 m	24.05	2
F9 / A13	135300	1990	11	0-10 m	19.099999999999998	1
F9 / A13	135300	1990	12	0-10 m		0
F9 / A13	135300	1991	5	0-10 m	16.0	1
F9 / A13	135300	1992	1	0-10 m	17.5	1
F9 / A13	135300	1992	5	0-10 m	17.233333333333334	1
F9 / A13	135300	1992	8	0-10 m	24.55333333333333	1
F9 / A13	135300	1992	10	0-10 m	18.986666666666665	1
F9 / A13	135300	1992	11	0-10 m	19.825000000000003	2
F9 / A13	135300	1993	1	0-10 m	20.72	1
F9 / A13	135300	1993	3	0-10 m	20.099999999999998	1
F9 / A13	135300	1993	5	0-10 m	19.86	2
F9 / A13	135300	1993	6	0-10 m	19.266666666666666	1
F9 / A13	135300	1993	7	0-10 m	16.85583333333333	2
F9 / A13	135300	1993	8	0-10 m	17.549166666666665	2
F9 / A13	135300	1993	9	0-10 m	18.516666666666666	1
F9 / A13	135300	1993	10	0-10 m	19.03	1
F9 / A13	135300	1993	11	0-10 m	19.171666666666667	1
F9 / A13	135300	1993	12	0-10 m	21.36633333333333	2
F9 / A13	135300	1994	1	0-10 m	18.278333333333332	1
F9 / A13	135300	1994	2	0-10 m	20.099999999999998	1
F9 / A13	135300	1994	3	0-10 m	19.433333333333334	1
F9 / A13	135300	1994	5	0-10 m	19.458333333333332	3
F9 / A13	135300	1994	6	0-10 m	17.34583333333333	2
F9 / A13	135300	1994	7	0-10 m	15.3775	2
F9 / A13	135300	1994	8	0-10 m	15.604999999999999	1
F9 / A13	135300	1994	9	0-10 m	17.289583333333333	2
F9 / A13	135300	1994	10	0-10 m	18.685	1
F9 / A13	135300	1994	11	0-10 m	20.313333333333333	1
F9 / A13	135300	1994	12	0-10 m	21.758333333333333	2
F9 / A13	135300	1995	1	0-10 m	18.565	1
F9 / A13	135300	1995	4	0-10 m	18.68333333333333	2
F9 / A13	135300	1995	5	0-10 m	19.73166666666667	2
F9 / A13	135300	1995	6	0-10 m	19.291666666666668	2
F9 / A13	135300	1995	7	0-10 m	17.906666666666666	2
F9 / A13	135300	1995	8	0-10 m	16.353333333333335	2
F9 / A13	135300	1995	9	0-10 m	17.484166666666667	2
F9 / A13	135300	1995	10	0-10 m	16.27	1
F9 / A13	135300	1995	11	0-10 m	18.758888888888887	3
F9 / A13	135300	1996	1	0-10 m	18.625	1
F9 / A13	135300	1996	3	0-10 m	21.625999999999998	1
F9 / A13	135300	1996	4	0-10 m	18.9	1
F9 / A13	135300	1996	5	0-10 m	18.69	1
F9 / A13	135300	1996	6	0-10 m	18.463333333333335	3
F9 / A13	135300	1996	7	0-10 m	16.680833333333332	2
F9 / A13	135300	1996	8	0-10 m	15.610833333333332	2
F9 / A13	135300	1996	9	0-10 m	16.610833333333332	2
F9 / A13	135300	1996	10	0-10 m	17.183888888888887	3
F9 / A13	135300	1996	11	0-10 m	18.494555555555554	3
F9 / A13	135300	1996	12	0-10 m	17.065	1
F9 / A13	135300	1997	1	0-10 m	17.805	1
F9 / A13	135300	1997	2	0-10 m	18.98	1
F9 / A13	135300	1997	3	0-10 m	19.514999999999997	1
F9 / A13	135300	1997	5	0-10 m	18.73722222222222	3
F9 / A13	135300	1997	6	0-10 m	18.248333333333335	2
F9 / A13	135300	1997	7	0-10 m	16.060000000000002	2
F9 / A13	135300	1997	8	0-10 m	14.845833333333335	2
F9 / A13	135300	1997	9	0-10 m	17.52916666666667	2
F9 / A13	135300	1997	10	0-10 m	18.069999999999997	1
F9 / A13	135300	1997	11	0-10 m	17.986666666666668	1
F9 / A13	135300	1997	12	0-10 m	18.22416666666667	2
F9 / A13	135300	1998	1	0-10 m	19.27333333333333	1
F9 / A13	135300	1998	3	0-10 m	22.463333333333335	1
F9 / A13	135300	1998	4	0-10 m	16.915	1
F9 / A13	135300	1998	5	0-10 m	18.058333333333337	2
F9 / A13	135300	1998	6	0-10 m	17.631666666666668	2
F9 / A13	135300	1998	8	0-10 m	16.533333333333335	2
F9 / A13	135300	1998	9	0-10 m	18.295	2
F9 / A13	135300	1998	11	0-10 m	19.845	2
F9 / A13	135300	1999	1	0-10 m	18.319999999999997	1
F9 / A13	135300	1999	3	0-10 m	18.58	1
F9 / A13	135300	1999	5	0-10 m	17.806666666666665	2
F9 / A13	135300	1999	6	0-10 m	17.583333333333332	2
F9 / A13	135300	1999	8	0-10 m	14.75	1
F9 / A13	135300	1999	9	0-10 m	15.988333333333333	2
F9 / A13	135300	1999	10	0-10 m	16.581666666666667	2
F9 / A13	135300	1999	12	0-10 m	19.333333333333332	2
F9 / A13	135300	2000	1	0-10 m	20.2	1
F9 / A13	135300	2000	2	0-10 m	18.7	1
F9 / A13	135300	2000	4	0-10 m	17.13	1
F9 / A13	135300	2000	5	0-10 m	19.055	2
F9 / A13	135300	2000	6	0-10 m	20.75	1
F9 / A13	135300	2000	7	0-10 m	16.93	1
F9 / A13	135300	2000	8	0-10 m	12.395	2
F9 / A13	135300	2000	9	0-10 m	17.71	1
F9 / A13	135300	2000	11	0-10 m	19.285	1
F9 / A13	135300	2000	12	0-10 m	18.6575	2
F9 / A13	135300	2001	1	0-10 m	18.07	1
F9 / A13	135300	2001	3	0-10 m	20.216666666666665	1
F9 / A13	135300	2001	5	0-10 m	20.78666666666667	2
F9 / A13	135300	2001	6	0-10 m	22.49666666666667	1
F9 / A13	135300	2001	7	0-10 m	17.976666666666667	1
F9 / A13	135300	2001	8	0-10 m	17.71333333333333	2
F9 / A13	135300	2001	9	0-10 m	17.143333333333334	1
F9 / A13	135300	2001	10	0-10 m	19.356666666666666	1
F9 / A13	135300	2001	11	0-10 m	19.32	1
F9 / A13	135300	2001	12	0-10 m	22.41	2
F9 / A13	135300	2002	1	0-10 m	18.466666666666665	1
F9 / A13	135300	2002	4	0-10 m	19.733333333333334	1
F9 / A13	135300	2002	5	0-10 m	20.06666666666667	2
F9 / A13	135300	2002	6	0-10 m	19.566666666666666	1
F9 / A13	135300	2002	7	0-10 m	16.183333333333334	2
F9 / A13	135300	2002	8	0-10 m	17.2	1
F9 / A13	135300	2002	9	0-10 m	16.233333333333334	1
F9 / A13	135300	2002	11	0-10 m	18.133333333333333	1
F9 / A13	135300	2002	12	0-10 m	20.416666666666668	2
F9 / A13	135300	2003	2	0-10 m	19.99	1
F9 / A13	135300	2003	3	0-10 m	20.133333333333333	1
F9 / A13	135300	2003	4	0-10 m	19.253333333333334	1
F9 / A13	135300	2003	5	0-10 m	19.218333333333334	2
F9 / A13	135300	2003	6	0-10 m	19.23	1
F9 / A13	135300	2003	7	0-10 m	17.003333333333334	2
F9 / A13	135300	2003	8	0-10 m	16.656666666666666	1
F9 / A13	135300	2003	9	0-10 m	17.51666666666667	1
F9 / A13	135300	2003	11	0-10 m	17.753333333333334	1
F9 / A13	135300	2003	12	0-10 m	19.368333333333332	2
F9 / A13	135300	2004	3	0-10 m	19.536666666666665	1
F9 / A13	135300	2004	4	0-10 m	18.346666666666668	1
F9 / A13	135300	2004	5	0-10 m	18.896666666666665	1
F9 / A13	135300	2004	6	0-10 m	17.3	1
F9 / A13	135300	2004	7	0-10 m	15.136666666666665	1
F9 / A13	135300	2004	9	0-10 m	16.493333333333336	1
F9 / A13	135300	2004	11	0-10 m	17.51666666666667	1
F9 / A13	135300	2004	12	0-10 m	19.400000000000002	1
F9 / A13	135300	2005	1	0-10 m	18.036666666666665	1
F9 / A13	135300	2005	2	0-10 m	18.42	1
F9 / A13	135300	2005	4	0-10 m	18.563333333333333	1
F9 / A13	135300	2005	5	0-10 m	18.226666666666667	1
F9 / A13	135300	2005	6	0-10 m	17.756666666666668	1
F9 / A13	135300	2005	8	0-10 m	14.396666666666667	1
F9 / A13	135300	2005	9	0-10 m	17.56	1
F9 / A13	135300	2005	12	0-10 m	19.331666666666667	2
F9 / A13	135300	2006	1	0-10 m	18.92	1
F9 / A13	135300	2006	3	0-10 m	20.49	1
F9 / A13	135300	2006	5	0-10 m	19.206666666666667	1
F9 / A13	135300	2006	6	0-10 m	16.763333333333335	2
F9 / A13	135300	2006	8	0-10 m	15.4	1
F9 / A13	135300	2006	9	0-10 m	16.94333333333333	1
F9 / A13	135300	2006	11	0-10 m	18.683333333333334	1
F9 / A13	135300	2006	12	0-10 m	20.563333333333333	2
F9 / A13	135300	2007	1	0-10 m	19.753333333333334	1
F9 / A13	135300	2007	3	0-10 m	21.656666666666666	1
F9 / A13	135300	2007	4	0-10 m	19.303333333333335	1
F9 / A13	135300	2007	5	0-10 m	18.94333333333333	1
F9 / A13	135300	2007	6	0-10 m	19.123333333333335	2
F9 / A13	135300	2007	8	0-10 m	16.470000000000002	1
F9 / A13	135300	2007	9	0-10 m	20.346666666666664	1
F9 / A13	135300	2007	11	0-10 m	20.083333333333332	1
F9 / A13	135300	2007	12	0-10 m	19.526666666666667	2
F9 / A13	135300	2008	1	0-10 m	18.776666666666667	1
F9 / A13	135300	2008	2	0-10 m	19.39333333333333	1
F9 / A13	135300	2008	5	0-10 m	18.815	1
F9 / A13	135300	2008	6	0-10 m	18.90833333333333	2
F9 / A13	135300	2008	7	0-10 m	17.466666666666665	1
F9 / A13	135300	2008	8	0-10 m	17.893333333333334	1
F9 / A13	135300	2008	11	0-10 m	18.58666666666667	1
F9 / A13	135300	2008	12	0-10 m	19.34166666666667	2
F9 / A13	135300	2009	1	0-10 m	20.846666666666668	1
F9 / A13	135300	2009	3	0-10 m	21.75	1
F9 / A13	135300	2009	4	0-10 m	20.396666666666665	1
F9 / A13	135300	2009	5	0-10 m	18.51666666666667	1
F9 / A13	135300	2009	6	0-10 m	19.026666666666667	2
F9 / A13	135300	2009	7	0-10 m	15.636666666666665	1
F9 / A13	135300	2009	8	0-10 m	16.23	1
F9 / A13	135300	2009	10	0-10 m	18.78	1
F9 / A13	135300	2009	12	0-10 m	19.665	1
F9 / A13	135300	2010	3	0-10 m	19.596666666666664	2
F9 / A13	135300	2010	4	0-10 m	18.226666666666663	1
