STATN	REG_ID	YEAR	MONTH	Depth_interval	mean	count
F9 / A13	135300	2007	1	0-10 m	0.14	1
F9 / A13	135300	2007	3	0-10 m	0.14	1
F9 / A13	135300	2007	4	0-10 m	0.1366666666666667	1
F9 / A13	135300	2007	5	0-10 m	0.16333333333333333	1
F9 / A13	135300	2007	6	0-10 m	0.21666666666666665	2
F9 / A13	135300	2007	8	0-10 m	0.14666666666666667	1
F9 / A13	135300	2007	9	0-10 m	0.19999999999999998	1
F9 / A13	135300	2007	11	0-10 m	0.16666666666666666	1
F9 / A13	135300	2007	12	0-10 m	0.19166666666666665	2
F9 / A13	135300	2008	1	0-10 m	0.14	1
F9 / A13	135300	2008	2	0-10 m	0.15333333333333332	1
F9 / A13	135300	2008	5	0-10 m	0.165	1
F9 / A13	135300	2008	6	0-10 m	0.18166666666666664	2
F9 / A13	135300	2008	7	0-10 m	0.16	1
F9 / A13	135300	2008	8	0-10 m	0.16	1
F9 / A13	135300	2008	11	0-10 m	0.14	1
F9 / A13	135300	2008	12	0-10 m	0.18833333333333332	2
F9 / A13	135300	2009	1	0-10 m	0.16	1
F9 / A13	135300	2009	3	0-10 m	0.15	1
F9 / A13	135300	2009	4	0-10 m	0.13	1
F9 / A13	135300	2009	5	0-10 m	0.18000000000000002	1
F9 / A13	135300	2009	6	0-10 m	0.17833333333333334	2
F9 / A13	135300	2009	7	0-10 m	0.20666666666666667	1
F9 / A13	135300	2009	8	0-10 m	0.17333333333333334	1
F9 / A13	135300	2009	10	0-10 m	0.15	1
F9 / A13	135300	2009	12	0-10 m	0.19000000000000003	1
F9 / A13	135300	2010	3	0-10 m	0.17333333333333334	2
F9 / A13	135300	2010	4	0-10 m	0.11333333333333333	1
F9 / A13	135300	2010	5	0-10 m	0.19333333333333336	1
F9 / A13	135300	2010	6	0-10 m	0.23666666666666666	1
F9 / A13	135300	2010	7	0-10 m	0.25333333333333335	1
F9 / A13	135300	2010	8	0-10 m	0.21	1
F9 / A13	135300	2010	9	0-10 m	0.16	1
F9 / A13	135300	2010	10	0-10 m	0.15	1
F9 / A13	135300	2010	12	0-10 m	0.21000000000000002	2
F9 / A13	135300	2011	4	0-10 m	0.15	1
F9 / A13	135300	2011	5	0-10 m	0.18666666666666668	1
F9 / A13	135300	2011	6	0-10 m	0.23666666666666666	1
F9 / A13	135300	2011	7	0-10 m	0.17583333333333334	2
F9 / A13	135300	2011	8	0-10 m	0.18666666666666668	2
F9 / A13	135300	2011	9	0-10 m	0.17	1
F9 / A13	135300	2011	10	0-10 m	0.14	1
F9 / A13	135300	2011	12	0-10 m	0.16	1
F9 / A13	135300	2012	1	0-10 m	0.18000000000000002	1
F9 / A13	135300	2012	3	0-10 m	0.19000000000000003	1
F9 / A13	135300	2012	4	0-10 m	0.1366666666666667	1
F9 / A13	135300	2012	5	0-10 m	0.14666666666666667	1
F9 / A13	135300	2012	6	0-10 m	0.16666666666666666	1
F9 / A13	135300	2012	7	0-10 m	0.22749999999999998	2
F9 / A13	135300	2012	8	0-10 m	0.2038888888888889	3
F9 / A13	135300	2012	10	0-10 m	0.15333333333333332	1
F9 / A13	135300	2012	12	0-10 m	0.225	2
F9 / A13	135300	2013	1	0-10 m	0.16333333333333333	1
F9 / A13	135300	2013	2	0-10 m	0.17333333333333334	1
F9 / A13	135300	2013	4	0-10 m	0.14333333333333334	1
F9 / A13	135300	2013	5	0-10 m	0.21	1
F9 / A13	135300	2013	6	0-10 m	0.20666666666666667	1
F9 / A13	135300	2013	7	0-10 m	0.21333333333333335	1
F9 / A13	135300	2013	8	0-10 m	0.2333333333333333	1
F9 / A13	135300	2013	9	0-10 m	0.18000000000000002	1
F9 / A13	135300	2013	10	0-10 m	0.15333333333333332	1
F9 / A13	135300	2013	12	0-10 m	0.18333333333333332	2
F9 / A13	135300	2014	1	0-10 m	0.24166666666666664	2
F9 / A13	135300	2014	2	0-10 m	0.17333333333333334	1
F9 / A13	135300	2014	4	0-10 m	0.19000000000000003	1
F9 / A13	135300	2014	5	0-10 m	0.16333333333333333	1
F9 / A13	135300	2014	6	0-10 m	0.20333333333333334	1
F9 / A13	135300	2014	7	0-10 m	0.21666666666666667	2
F9 / A13	135300	2014	9	0-10 m	0.21	1
F9 / A13	135300	2014	10	0-10 m	0.15666666666666665	1
F9 / A13	135300	2014	12	0-10 m	0.15333333333333332	1
F9 / A13	135300	2015	1	0-10 m	0.16333333333333333	1
F9 / A13	135300	2015	2	0-10 m	0.16333333333333333	1
F9 / A13	135300	2015	4	0-10 m	0.16333333333333333	1
F9 / A13	135300	2015	5	0-10 m	0.19000000000000003	1
F9 / A13	135300	2015	6	0-10 m	0.18333333333333335	1
F9 / A13	135300	2015	7	0-10 m	0.19666666666666668	1
F9 / A13	135300	2015	8	0-10 m	0.19666666666666666	1
F9 / A13	135300	2015	10	0-10 m	0.17333333333333334	1
F9 / A13	135300	2015	12	0-10 m	0.14666666666666667	1
F9 / A13	135300	2016	1	0-10 m	0.16	1
F9 / A13	135300	2016	2	0-10 m	0.18333333333333335	1
F9 / A13	135300	2016	4	0-10 m	0.17333333333333334	1
F9 / A13	135300	2016	5	0-10 m	0.24666666666666667	1
F9 / A13	135300	2016	6	0-10 m	0.18333333333333335	1
F9 / A13	135300	2016	7	0-10 m	0.22999999999999998	1
F9 / A13	135300	2016	8	0-10 m	0.19000000000000003	1
F9 / A13	135300	2016	9	0-10 m	0.18666666666666668	1
F9 / A13	135300	2016	11	0-10 m	0.16	1
F9 / A13	135300	2016	12	0-10 m	0.16333333333333333	1
F9 / A13	135300	2017	1	0-10 m	0.15666666666666665	1
F9 / A13	135300	2017	2	0-10 m	0.19333333333333336	1
F9 / A13	135300	2017	4	0-10 m	0.16	1
F9 / A13	135300	2017	6	0-10 m	0.14666666666666667	1
F9 / A13	135300	2017	7	0-10 m	0.2333333333333333	1
F9 / A13	135300	2017	8	0-10 m	0.16666666666666666	1
F9 / A13	135300	2017	9	0-10 m	0.17833333333333334	2
F9 / A13	135300	2017	10	0-10 m	0.16	1
F9 / A13	135300	2017	12	0-10 m	0.18333333333333335	1
F9 / A13	135300	2018	1	0-10 m	0.185	1
F9 / A13	135300	2018	2	0-10 m	0.16666666666666666	1
F9 / A13	135300	2018	4	0-10 m	0.19000000000000003	1
F9 / A13	135300	2018	5	0-10 m	0.14	1
F9 / A13	135300	2018	6	0-10 m	0.19000000000000003	1
F9 / A13	135300	2018	7	0-10 m	0.19999999999999998	1
F9 / A13	135300	2018	8	0-10 m	0.21	1
F9 / A13	135300	2018	9	0-10 m	0.26666666666666666	1
F9 / A13	135300	2018	10	0-10 m	0.17333333333333334	1
F9 / A13	135300	2018	12	0-10 m	0.17	1
F9 / A13	135300	2019	1	0-10 m	0.2	1
F9 / A13	135300	2019	4	0-10 m	0.21	1
F9 / A13	135300	2019	5	0-10 m	0.19999999999999998	1
F9 / A13	135300	2019	6	0-10 m	0.18666666666666668	1
F9 / A13	135300	2019	7	0-10 m	0.24333333333333332	1
F9 / A13	135300	2019	8	0-10 m	0.29333333333333333	1
F9 / A13	135300	2019	9	0-10 m	0.22999999999999998	1
F9 / A13	135300	2019	11	0-10 m	0.1466666666666667	1
F9 / A13	135300	2019	12	0-10 m	0.225	1
F9 / A13	135300	2020	1	0-10 m	0.20333333333333334	1
F9 / A13	135300	2020	2	0-10 m	0.21	1
F9 / A13	135300	2020	4	0-10 m	0.20666666666666667	1
F9 / A13	135300	2020	5	0-10 m	0.22666666666666666	1
F9 / A13	135300	2020	6	0-10 m	0.2333333333333333	1
F9 / A13	135300	2020	7	0-10 m	0.22666666666666666	1
F9 / A13	135300	2020	8	0-10 m	0.21666666666666667	1
F9 / A13	135300	2020	9	0-10 m	0.19999999999999998	1
F9 / A13	135300	2020	10	0-10 m	0.19000000000000003	1
F9 / A13	135300	2020	12	0-10 m	0.33666666666666667	1
F9 / A13	135300	2021	4	0-10 m	0.36000000000000004	1
F9 / A13	135300	2021	5	0-10 m	0.23666666666666666	1
F9 / A13	135300	2021	6	0-10 m	0.19333333333333333	1
F9 / A13	135300	2021	7	0-10 m	0.2833333333333333	1
F9 / A13	135300	2021	8	0-10 m	0.2833333333333334	1
F9 / A13	135300	2021	9	0-10 m	0.23666666666666666	1
F9 / A13	135300	2021	10	0-10 m	0.17	1
F9 / A13	135300	2021	12	0-10 m	0.3	1
F9 / A13	135300	2022	1	0-10 m	0.21	1
F9 / A13	135300	2022	2	0-10 m	0.22333333333333336	1
F9 / A13	135300	2022	4	0-10 m	0.18333333333333335	1
F9 / A13	135300	2022	5	0-10 m	0.19000000000000003	1
F9 / A13	135300	2022	6	0-10 m	0.22333333333333336	1
F9 / A13	135300	2022	7	0-10 m	0.24333333333333332	1
F9 / A13	135300	2022	8	0-10 m	0.25666666666666665	1
F9 / A13	135300	2022	9	0-10 m	0.21333333333333335	1
F9 / A13	135300	2022	10	0-10 m	0.19333333333333336	1
F9 / A13	135300	2022	12	0-10 m	0.16	1
FLADEN	157752	1965	8	0-10 m		0
FLADEN	157752	1965	9	0-10 m		0
FLADEN	157752	1965	12	0-10 m		0
FLADEN	157752	1966	5	0-10 m		0
FLADEN	157752	1966	8	0-10 m		0
FLADEN	157752	1966	9	0-10 m		0
FLADEN	157752	1966	11	0-10 m		0
FLADEN	157752	1967	2	0-10 m		0
FLADEN	157752	1967	5	0-10 m		0
FLADEN	157752	1967	12	0-10 m		0
FLADEN	157752	1968	2	0-10 m	0.835	1
FLADEN	157752	1968	6	0-10 m	0.35000000000000003	1
FLADEN	157752	1968	9	0-10 m	0.25	1
FLADEN	157752	1968	11	0-10 m	0.39666666666666667	1
FLADEN	157752	1969	1	0-10 m	0.7666666666666666	1
FLADEN	157752	1969	4	0-10 m	0.3233333333333333	1
FLADEN	157752	1969	9	0-10 m	0.37999999999999995	1
FLADEN	157752	1969	11	0-10 m	0.5333333333333333	1
FLADEN	157752	1970	1	0-10 m	0.66	1
FLADEN	157752	1970	5	0-10 m	0.38999999999999996	1
FLADEN	157752	1970	8	0-10 m	0.2866666666666667	1
FLADEN	157752	1970	9	0-10 m	0.44	1
FLADEN	157752	1970	10	0-10 m	0.54	1
FLADEN	157752	1971	1	0-10 m	0.7633333333333333	1
FLADEN	157752	1971	4	0-10 m	0.51	1
FLADEN	157752	1971	8	0-10 m	0.4166666666666667	1
FLADEN	157752	1971	11	0-10 m	0.6200000000000001	2
FLADEN	157752	1972	2	0-10 m	0.8233333333333333	1
FLADEN	157752	1972	4	0-10 m	0.3833333333333333	1
FLADEN	157752	1972	5	0-10 m	0.5599999999999999	1
FLADEN	157752	1972	8	0-10 m	0.445	2
FLADEN	157752	1972	10	0-10 m	0.43333333333333335	1
FLADEN	157752	1973	1	0-10 m	1.0666666666666667	1
FLADEN	157752	1973	4	0-10 m	0.4566666666666667	1
FLADEN	157752	1973	5	0-10 m	0.5	1
FLADEN	157752	1973	10	0-10 m	0.6	1
FLADEN	157752	1974	2	0-10 m	0.84	1
FLADEN	157752	1974	9	0-10 m	0.7366666666666667	1
FLADEN	157752	1974	11	0-10 m	0.73	1
FLADEN	157752	1975	2	0-10 m	1.0766666666666669	1
FLADEN	157752	1975	3	0-10 m	0.9650000000000001	1
FLADEN	157752	1975	5	0-10 m	0.5433333333333333	1
FLADEN	157752	1975	6	0-10 m	0.4533333333333333	1
FLADEN	157752	1975	9	0-10 m	0.09000000000000001	1
FLADEN	157752	1975	12	0-10 m	0.84	1
FLADEN	157752	1976	2	0-10 m	0.98	1
FLADEN	157752	1976	3	0-10 m	0.6699999999999999	1
FLADEN	157752	1976	6	0-10 m	0.6966666666666667	1
FLADEN	157752	1976	9	0-10 m	0.46499999999999997	2
FLADEN	157752	1977	3	0-10 m	0.9066666666666666	1
FLADEN	157752	1977	5	0-10 m	0.4633333333333334	1
FLADEN	157752	1977	6	0-10 m	0.4033333333333333	1
FLADEN	157752	1977	8	0-10 m	0.54	1
FLADEN	157752	1977	9	0-10 m	0.68	1
FLADEN	157752	1977	12	0-10 m	0.71	1
FLADEN	157752	1978	1	0-10 m	0.94	1
FLADEN	157752	1978	3	0-10 m	0.5466666666666667	1
FLADEN	157752	1978	5	0-10 m	0.7066666666666667	1
FLADEN	157752	1978	8	0-10 m	0.5233333333333333	1
FLADEN	157752	1978	10	0-10 m	0.5833333333333334	1
FLADEN	157752	1978	11	0-10 m	0.7233333333333333	1
FLADEN	157752	1979	1	0-10 m	0.7666666666666666	1
FLADEN	157752	1979	3	0-10 m	0.37333333333333335	1
FLADEN	157752	1979	5	0-10 m		0
FLADEN	157752	1979	11	0-10 m	0.6933333333333334	1
FLADEN	157752	1980	1	0-10 m	0.8966666666666666	1
FLADEN	157752	1980	3	0-10 m	0.9725	1
FLADEN	157752	1980	5	0-10 m	0.4425	1
FLADEN	157752	1980	11	0-10 m	0.7708333333333334	2
FLADEN	157752	1981	3	0-10 m	0.935	1
FLADEN	157752	1981	5	0-10 m	0.3725	1
FLADEN	157752	1981	11	0-10 m	1.0	1
FLADEN	157752	1982	3	0-10 m	0.99	1
FLADEN	157752	1982	5	0-10 m	0.72	1
FLADEN	157752	1982	6	0-10 m	0.5033333333333333	1
FLADEN	157752	1982	8	0-10 m	0.21666666666666667	1
FLADEN	157752	1982	11	0-10 m	0.975	1
FLADEN	157752	1983	1	0-10 m	1.2025	1
FLADEN	157752	1983	3	0-10 m	1.1500000000000001	1
FLADEN	157752	1983	5	0-10 m	0.38916666666666666	2
FLADEN	157752	1983	9	0-10 m	0.5533333333333333	1
FLADEN	157752	1983	12	0-10 m	0.665	1
FLADEN	157752	1984	1	0-10 m	1.11	1
FLADEN	157752	1984	3	0-10 m	1.1425	1
FLADEN	157752	1984	5	0-10 m	0.3825	1
FLADEN	157752	1984	9	0-10 m	0.38666666666666666	1
FLADEN	157752	1984	11	0-10 m	0.9525	1
FLADEN	157752	1985	1	0-10 m	1.1366666666666667	1
FLADEN	157752	1985	4	0-10 m	0.4125	1
FLADEN	157752	1985	5	0-10 m	0.54	1
FLADEN	157752	1985	9	0-10 m	0.6566666666666666	1
FLADEN	157752	1985	12	0-10 m	0.9966666666666667	1
FLADEN	157752	1986	1	0-10 m	1.1033333333333335	1
FLADEN	157752	1986	4	0-10 m	0.45499999999999996	1
FLADEN	157752	1986	5	0-10 m	0.39	1
FLADEN	157752	1986	9	0-10 m	0.8933333333333332	1
FLADEN	157752	1986	11	0-10 m	0.785	1
FLADEN	157752	1987	1	0-10 m	1.13	1
FLADEN	157752	1987	2	0-10 m		0
FLADEN	157752	1987	4	0-10 m	0.6375	1
FLADEN	157752	1987	6	0-10 m	0.4825	1
FLADEN	157752	1987	9	0-10 m	0.9400000000000001	3
FLADEN	157752	1987	11	0-10 m	0.46	1
FLADEN	157752	1988	1	0-10 m	1.01	1
FLADEN	157752	1988	2	0-10 m	1.04	2
FLADEN	157752	1988	4	0-10 m	0.4075	1
FLADEN	157752	1988	5	0-10 m	0.5125	1
FLADEN	157752	1988	6	0-10 m	0.4700000000000001	2
FLADEN	157752	1988	8	0-10 m	0.6033333333333334	1
FLADEN	157752	1988	9	0-10 m	0.9366666666666666	1
FLADEN	157752	1988	11	0-10 m	0.6525	1
FLADEN	157752	1989	1	0-10 m	0.7833333333333332	1
FLADEN	157752	1989	3	0-10 m	1.038333333333333	2
FLADEN	157752	1989	4	0-10 m	0.7275	1
FLADEN	157752	1989	5	0-10 m	0.3670833333333333	2
FLADEN	157752	1989	6	0-10 m	0.2955555555555555	3
FLADEN	157752	1989	8	0-10 m	0.61	1
FLADEN	157752	1989	9	0-10 m	1.1433333333333333	1
FLADEN	157752	1989	11	0-10 m	0.8025	1
FLADEN	157752	1990	1	0-10 m	1.0566666666666666	1
FLADEN	157752	1990	2	0-10 m	0.9700000000000001	1
FLADEN	157752	1990	4	0-10 m	0.6666666666666666	1
FLADEN	157752	1990	5	0-10 m	0.5125	1
FLADEN	157752	1990	11	0-10 m	0.7474999999999999	1
FLADEN	157752	1991	1	0-10 m	0.87	1
FLADEN	157752	1991	2	0-10 m	1.08	1
FLADEN	157752	1991	4	0-10 m	0.4963888888888888	3
FLADEN	157752	1991	5	0-10 m	0.47583333333333333	2
FLADEN	157752	1991	6	0-10 m	0.4766666666666666	1
FLADEN	157752	1991	9	0-10 m	0.5866666666666667	2
FLADEN	157752	1991	11	0-10 m	0.9375	1
FLADEN	157752	1992	1	0-10 m	0.9716666666666667	2
FLADEN	157752	1992	2	0-10 m		0
FLADEN	157752	1992	3	0-10 m	0.67	1
FLADEN	157752	1992	5	0-10 m	0.5525	1
FLADEN	157752	1992	8	0-10 m		0
FLADEN	157752	1992	9	0-10 m	0.5425	4
FLADEN	157752	1992	10	0-10 m	0.71	1
FLADEN	157752	1992	11	0-10 m	0.9033333333333333	2
FLADEN	157752	1993	2	0-10 m	0.9533333333333333	1
FLADEN	157752	1993	3	0-10 m	0.5449999999999999	1
FLADEN	157752	1993	4	0-10 m	0.46749999999999997	1
FLADEN	157752	1993	5	0-10 m	0.37000000000000005	1
FLADEN	157752	1993	6	0-10 m	0.3079166666666667	2
FLADEN	157752	1993	7	0-10 m	0.47208333333333335	2
FLADEN	157752	1993	8	0-10 m	0.4125	2
FLADEN	157752	1993	9	0-10 m	0.4633333333333334	2
FLADEN	157752	1993	10	0-10 m	0.725	1
FLADEN	157752	1993	11	0-10 m	0.835	1
FLADEN	157752	1993	12	0-10 m		0
FLADEN	157752	1994	1	0-10 m		0
FLADEN	157752	1994	2	0-10 m	0.9158333333333334	3
FLADEN	157752	1994	3	0-10 m	0.6975	1
FLADEN	157752	1994	4	0-10 m	0.46166666666666667	3
FLADEN	157752	1994	5	0-10 m	0.39249999999999996	1
FLADEN	157752	1994	7	0-10 m	0.39999999999999997	2
FLADEN	157752	1994	8	0-10 m		0
FLADEN	157752	1994	9	0-10 m	0.4766666666666666	3
FLADEN	157752	1994	10	0-10 m	0.73	1
FLADEN	157752	1994	12	0-10 m	0.8075	1
FLADEN	157752	1995	1	0-10 m	0.95	2
FLADEN	157752	1995	2	0-10 m	0.9049999999999999	3
FLADEN	157752	1995	3	0-10 m	0.8200000000000001	1
FLADEN	157752	1995	4	0-10 m	0.515	1
FLADEN	157752	1995	5	0-10 m	0.40375	2
FLADEN	157752	1995	6	0-10 m	0.495	2
FLADEN	157752	1995	8	0-10 m	0.3825	2
FLADEN	157752	1995	9	0-10 m	0.515	3
FLADEN	157752	1995	10	0-10 m	0.5475	1
FLADEN	157752	1995	11	0-10 m	0.6375	1
FLADEN	157752	1995	12	0-10 m	0.835	1
FLADEN	157752	1996	1	0-10 m	0.815	1
FLADEN	157752	1996	2	0-10 m	0.6900000000000001	2
FLADEN	157752	1996	3	0-10 m	0.885	1
FLADEN	157752	1996	4	0-10 m	0.36875	2
FLADEN	157752	1996	5	0-10 m	0.3675	1
FLADEN	157752	1996	6	0-10 m	0.475	1
FLADEN	157752	1996	7	0-10 m	0.515	1
FLADEN	157752	1996	8	0-10 m	0.41	1
FLADEN	157752	1996	9	0-10 m	0.4458333333333333	3
FLADEN	157752	1996	10	0-10 m	0.5375000000000001	1
FLADEN	157752	1996	11	0-10 m	0.5525	1
FLADEN	157752	1996	12	0-10 m		0
FLADEN	157752	1997	1	0-10 m	0.74	2
FLADEN	157752	1997	2	0-10 m	0.50875	2
FLADEN	157752	1997	3	0-10 m	0.59	1
FLADEN	157752	1997	4	0-10 m	0.65	1
FLADEN	157752	1997	6	0-10 m	0.4095833333333333	2
FLADEN	157752	1997	7	0-10 m	0.4175	1
FLADEN	157752	1997	8	0-10 m	0.3825	2
FLADEN	157752	1997	9	0-10 m	0.3825	2
FLADEN	157752	1997	10	0-10 m	0.6275	1
FLADEN	157752	1997	11	0-10 m	0.7825	1
FLADEN	157752	1997	12	0-10 m	0.6225	1
FLADEN	157752	1998	1	0-10 m	0.8300000000000001	1
FLADEN	157752	1998	2	0-10 m	0.7799999999999999	1
FLADEN	157752	1998	3	0-10 m	0.5266666666666667	1
FLADEN	157752	1998	4	0-10 m	0.635	2
FLADEN	157752	1998	6	0-10 m	0.39041666666666663	2
FLADEN	157752	1998	7	0-10 m	0.495	1
FLADEN	157752	1998	8	0-10 m	0.4766666666666666	1
FLADEN	157752	1998	9	0-10 m	0.48333333333333334	3
FLADEN	157752	1998	10	0-10 m	0.7600000000000001	1
FLADEN	157752	1998	11	0-10 m	0.7033333333333333	1
FLADEN	157752	1998	12	0-10 m	0.84	1
FLADEN	157752	1999	1	0-10 m	0.8666666666666667	1
FLADEN	157752	1999	2	0-10 m	0.9266666666666667	2
FLADEN	157752	1999	3	0-10 m	0.47000000000000003	1
FLADEN	157752	1999	4	0-10 m	0.3833333333333333	1
FLADEN	157752	1999	5	0-10 m	0.33666666666666667	1
FLADEN	157752	1999	6	0-10 m	0.3	1
FLADEN	157752	1999	7	0-10 m	0.29	1
FLADEN	157752	1999	8	0-10 m	0.2533333333333333	2
FLADEN	157752	1999	9	0-10 m	0.35833333333333334	2
FLADEN	157752	1999	10	0-10 m	0.39666666666666667	1
FLADEN	157752	1999	11	0-10 m	0.38999999999999996	1
FLADEN	157752	1999	12	0-10 m	0.6966666666666667	1
FLADEN	157752	2000	1	0-10 m	0.6916666666666667	2
FLADEN	157752	2000	2	0-10 m	0.7066666666666667	1
FLADEN	157752	2000	3	0-10 m	0.49333333333333335	1
FLADEN	157752	2000	4	0-10 m	0.3866666666666667	1
FLADEN	157752	2000	5	0-10 m	0.30666666666666664	1
FLADEN	157752	2000	6	0-10 m	0.29000000000000004	1
FLADEN	157752	2000	7	0-10 m	0.19666666666666666	1
FLADEN	157752	2000	8	0-10 m	0.41	2
FLADEN	157752	2000	9	0-10 m	0.47666666666666674	1
FLADEN	157752	2000	10	0-10 m	0.5366666666666667	1
FLADEN	157752	2000	11	0-10 m	0.58	1
FLADEN	157752	2000	12	0-10 m	0.71	1
FLADEN	157752	2001	1	0-10 m	0.9866666666666666	2
FLADEN	157752	2001	2	0-10 m	0.8233333333333333	2
FLADEN	157752	2001	3	0-10 m	0.49	1
FLADEN	157752	2001	4	0-10 m	0.47333333333333333	1
FLADEN	157752	2001	5	0-10 m	0.33666666666666667	1
FLADEN	157752	2001	6	0-10 m	0.29333333333333333	1
FLADEN	157752	2001	7	0-10 m	0.30000000000000004	2
FLADEN	157752	2001	8	0-10 m	0.4033333333333333	1
FLADEN	157752	2001	9	0-10 m	0.3711111111111111	3
FLADEN	157752	2001	10	0-10 m	0.54	1
FLADEN	157752	2001	11	0-10 m	0.7133333333333333	1
FLADEN	157752	2001	12	0-10 m	0.5766666666666667	1
FLADEN	157752	2002	1	0-10 m	0.6566666666666666	1
FLADEN	157752	2002	2	0-10 m	0.7816666666666666	2
FLADEN	157752	2002	3	0-10 m	0.49666666666666665	1
FLADEN	157752	2002	4	0-10 m	0.39333333333333337	1
FLADEN	157752	2002	5	0-10 m	0.3666666666666667	1
FLADEN	157752	2002	6	0-10 m	0.29000000000000004	1
FLADEN	157752	2002	7	0-10 m	0.32666666666666666	2
FLADEN	157752	2002	8	0-10 m	0.4	1
FLADEN	157752	2002	9	0-10 m	0.5133333333333333	3
FLADEN	157752	2002	11	0-10 m	0.46499999999999997	1
FLADEN	157752	2002	12	0-10 m	0.68	1
FLADEN	157752	2003	1	0-10 m	0.7200000000000001	1
FLADEN	157752	2003	2	0-10 m	0.708888888888889	3
FLADEN	157752	2003	3	0-10 m	0.435	2
FLADEN	157752	2003	4	0-10 m	0.3933333333333333	1
FLADEN	157752	2003	5	0-10 m	0.28	1
FLADEN	157752	2003	6	0-10 m	0.25333333333333335	1
FLADEN	157752	2003	7	0-10 m	0.33499999999999996	2
FLADEN	157752	2003	8	0-10 m	0.32666666666666666	1
FLADEN	157752	2003	9	0-10 m	0.40111111111111114	3
FLADEN	157752	2003	10	0-10 m	0.3233333333333333	1
FLADEN	157752	2003	11	0-10 m	0.51	1
FLADEN	157752	2003	12	0-10 m	0.58	1
FLADEN	157752	2004	1	0-10 m	0.6466666666666666	1
FLADEN	157752	2004	2	0-10 m	0.615	2
FLADEN	157752	2004	3	0-10 m	0.47	1
FLADEN	157752	2004	4	0-10 m	0.3566666666666667	1
FLADEN	157752	2004	5	0-10 m	0.3	1
FLADEN	157752	2004	6	0-10 m	0.325	2
FLADEN	157752	2004	7	0-10 m	0.36333333333333334	1
FLADEN	157752	2004	8	0-10 m	0.3133333333333333	1
FLADEN	157752	2004	9	0-10 m	0.4583333333333333	2
FLADEN	157752	2004	10	0-10 m	0.44333333333333336	1
FLADEN	157752	2004	11	0-10 m	0.44333333333333336	1
FLADEN	157752	2004	12	0-10 m	0.6833333333333332	1
FLADEN	157752	2005	1	0-10 m	0.8333333333333334	1
FLADEN	157752	2005	2	0-10 m	0.8733333333333333	2
FLADEN	157752	2005	4	0-10 m	0.5133333333333333	2
FLADEN	157752	2005	5	0-10 m	0.6266666666666666	1
FLADEN	157752	2005	6	0-10 m	0.41	1
FLADEN	157752	2005	7	0-10 m	0.5833333333333334	1
FLADEN	157752	2005	8	0-10 m	0.6000000000000001	2
FLADEN	157752	2005	9	0-10 m	0.6599999999999999	2
FLADEN	157752	2005	10	0-10 m	0.6866666666666666	1
FLADEN	157752	2005	11	0-10 m	0.7966666666666667	1
FLADEN	157752	2005	12	0-10 m	0.8066666666666666	1
FLADEN	157752	2006	1	0-10 m	1.0533333333333335	1
FLADEN	157752	2006	2	0-10 m	0.8166666666666667	2
FLADEN	157752	2006	3	0-10 m	0.8366666666666668	1
FLADEN	157752	2006	4	0-10 m	0.6966666666666667	1
FLADEN	157752	2006	5	0-10 m	0.6366666666666667	1
FLADEN	157752	2006	6	0-10 m	0.47000000000000003	1
FLADEN	157752	2006	7	0-10 m	0.3633333333333333	1
FLADEN	157752	2006	8	0-10 m	0.5216666666666667	2
FLADEN	157752	2006	9	0-10 m	0.5866666666666667	2
FLADEN	157752	2006	10	0-10 m	0.645	1
FLADEN	157752	2006	11	0-10 m	0.7533333333333333	1
FLADEN	157752	2006	12	0-10 m	0.7766666666666667	1
FLADEN	157752	2007	1	0-10 m	0.8533333333333333	2
FLADEN	157752	2007	2	0-10 m	1.0116666666666667	2
FLADEN	157752	2007	3	0-10 m	0.7333333333333334	1
FLADEN	157752	2007	4	0-10 m	0.5933333333333334	1
FLADEN	157752	2007	5	0-10 m	0.47	1
FLADEN	157752	2007	6	0-10 m	0.7266666666666666	1
FLADEN	157752	2007	7	0-10 m	0.5066666666666667	1
FLADEN	157752	2007	8	0-10 m	0.5349999999999999	2
FLADEN	157752	2007	9	0-10 m	0.5249999999999999	2
FLADEN	157752	2007	10	0-10 m	0.7166666666666667	1
FLADEN	157752	2007	11	0-10 m	0.64	1
FLADEN	157752	2007	12	0-10 m	0.87	1
FLADEN	157752	2008	1	0-10 m	1.1083333333333334	2
FLADEN	157752	2008	2	0-10 m	0.93	1
FLADEN	157752	2008	3	0-10 m	0.5766666666666667	1
FLADEN	157752	2008	4	0-10 m	0.6666666666666666	1
FLADEN	157752	2008	5	0-10 m	0.57	1
FLADEN	157752	2008	6	0-10 m	0.47333333333333333	1
FLADEN	157752	2008	7	0-10 m	0.42500000000000004	2
FLADEN	157752	2008	8	0-10 m	0.52	1
FLADEN	157752	2008	9	0-10 m	0.5033333333333333	2
FLADEN	157752	2008	10	0-10 m	0.8366666666666666	1
FLADEN	157752	2008	11	0-10 m	0.9033333333333333	1
FLADEN	157752	2008	12	0-10 m	0.9066666666666666	1
FLADEN	157752	2009	1	0-10 m	1.06	1
FLADEN	157752	2009	2	0-10 m	1.1283333333333334	2
FLADEN	157752	2009	3	0-10 m	0.48333333333333334	1
FLADEN	157752	2009	4	0-10 m	0.66	1
FLADEN	157752	2009	5	0-10 m	0.6166666666666667	1
FLADEN	157752	2009	6	0-10 m	0.5283333333333333	2
